@relation lunar_lander

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute score numeric
@attribute magnitude_velocity numeric
@attribute both_legs_contact {0,1}
@attribute angle_velocity numeric
@attribute action {0,1,2,3}

@data
-0.34726136922836304,1.1732616424560547,-0.5305570363998413,-0.19766847789287567,0.18610559403896332,-0.14565254747867584,0,0,-2.108415889170764,0.5661833752137542,0,-0.02710675448179245,3
-0.35255008935928345,1.1687299013137817,-0.5192769765853882,-0.20024076104164124,0.17648062109947205,-0.19249941408634186,0,0,0.07046771934677487,0.5565473511833399,0,-0.03397241607308388,3
-0.3579317629337311,1.1651753187179565,-0.5287162661552429,-0.15688520669937134,0.16701339185237885,-0.18934473395347595,0,0,1.4050986640452183,0.5515014593048018,0,-0.03162310644984245,2
-0.3632364273071289,1.1615322828292847,-0.5190607309341431,-0.16067251563072205,0.15560609102249146,-0.2281460016965866,0,0,3.520936573064482,0.5433596569200411,0,-0.0355009064078331,3
-0.36844420433044434,1.157815933227539,-0.5068622827529907,-0.16377641260623932,0.1417141854763031,-0.27783820033073425,0,0,6.147325016012241,0.532665079031899,0,-0.03937361389398575,3
-0.3735837936401367,1.1540319919586182,-0.49822545051574707,-0.16675059497356415,0.12603801488876343,-0.3135233521461487,0,0,8.61569837380716,0.5253897174132496,0,-0.03951586037874222,3
-0.37864089012145996,1.1501660346984863,-0.48782747983932495,-0.17041149735450745,0.10826490074396133,-0.35546258091926575,0,0,11.438981689629257,0.5167356436072722,0,-0.0384841226041317,3
-0.3836023211479187,1.1462204456329346,-0.47578543424606323,-0.17400309443473816,0.08806484192609787,-0.40400129556655884,0,0,14.660187865445948,0.5066052391382984,0,-0.03557831048965454,3
-0.38864192366600037,1.1421804428100586,-0.4855404496192932,-0.178575798869133,0.06981958448886871,-0.3649052083492279,0,0,15.603072515189782,0.5173382185096165,0,-0.02547753043472767,1
-0.3937808573246002,1.1380482912063599,-0.49795001745224,-0.18297912180423737,0.05405592918395996,-0.3152729272842407,0,0,16.056816283791196,0.5305050226543648,0,-0.01704237051308155,1
-0.39900216460227966,1.1338064670562744,-0.5082921981811523,-0.18807585537433624,0.040376584976911545,-0.2735869288444519,0,0,16.476530387111072,0.5419718420660508,0,-0.01104650553315878,1
-0.40432190895080566,1.1294747591018677,-0.5206218361854553,-0.1922626495361328,0.029162483289837837,-0.22428186237812042,0,0,16.496575407619023,0.5549882959729802,0,-0.006540616042912006,1
-0.4097195565700531,1.1250509023666382,-0.5303857922554016,-0.19646547734737396,0.01990172266960144,-0.18521524965763092,0,0,16.563874643960222,0.5656039112859591,0,-0.0036861025728285313,1
-0.415210485458374,1.1205191612243652,-0.5420944094657898,-0.20133306086063385,0.012989504262804985,-0.1382443606853485,0,0,16.194072337065396,0.5782744498008936,0,-0.0017957256641238928,1
-0.4207116961479187,1.1174567937850952,-0.5431337356567383,-0.13606354594230652,0.006091706454753876,-0.13795581459999084,0,0,18.513948661979455,0.5599174554479287,0,-0.000840386317577213,2
-0.42627644538879395,1.1143057346343994,-0.5510988235473633,-0.14003194868564606,0.0007882062345743179,-0.10606995970010757,0,0,18.24205597631577,0.5686113513424644,0,-8.360500214621425e-05,1
-0.4319377541542053,1.1110560894012451,-0.5632179975509644,-0.14443357288837433,-0.002088202629238367,-0.057528056204319,0,0,16.89841935177533,0.5814426697557877,0,0.0001201302366098389,1
-0.4376882016658783,1.1077202558517456,-0.574401319026947,-0.14825822412967682,-0.0027246037498116493,-0.012728087604045868,0,0,15.727158448878969,0.5932262268752708,0,3.467899659881368e-05,1
-0.44351035356521606,1.1042847633361816,-0.5833926200866699,-0.15269197523593903,-0.0015605053631588817,0.02328205481171608,0,0,14.935506440684907,0.6030437760681794,0,-3.6331770388642326e-05,1
-0.44939666986465454,1.100742220878601,-0.5914463400840759,-0.15744705498218536,0.0012162140337750316,0.05553431436419487,0,0,14.147288412624524,0.612044405334434,0,6.7541615862865e-05,1
-0.4553720951080322,1.0971072912216187,-0.6026273965835571,-0.16156259179115295,0.006231999024748802,0.10031566768884659,0,0,12.537928936178467,0.6239088547267944,0,0.0006251671584323049,1
-0.4614329934120178,1.093369722366333,-0.6133397817611694,-0.16616396605968475,0.013393723405897617,0.1432342827320099,0,0,10.748458579136406,0.6354495545511397,0,0.0019184403354302049,1
-0.46756845712661743,1.0895463228225708,-0.6226969957351685,-0.17003557085990906,0.022426852956414223,0.1806626319885254,0,0,8.922153678736176,0.6454948851059922,0,0.004051694180816412,1
-0.4737868905067444,1.0856330394744873,-0.6330954432487488,-0.1741369515657425,0.03353995829820633,0.2222619354724884,0,0,6.781735371895307,0.6566075985583577,0,0.0074546560645103455,1
-0.4800850450992584,1.0816231966018677,-0.6430968046188354,-0.17856380343437195,0.0466560423374176,0.2623216509819031,0,0,4.471506701433185,0.6674267985177847,0,0.012238889932632446,1
-0.4864705204963684,1.0775014162063599,-0.6540451645851135,-0.18374045193195343,0.061977215111255646,0.3064236044883728,0,0,1.8309490481449884,0.67936413844883,0,0.01899128220975399,1
-0.4929305911064148,1.0732800960540771,-0.6633831262588501,-0.1884160339832306,0.07917279750108719,0.34391164779663086,0,0,-0.8278909774085408,0.6896214698395532,0,0.027228446677327156,1
-0.49945196509361267,1.068962574005127,-0.67104172706604,-0.19299520552158356,0.0979044958949089,0.37463366985321045,0,0,-3.475630285475656,0.6982436173431055,0,0.03667832165956497,1
-0.5060546398162842,1.0645502805709839,-0.6811823844909668,-0.1976039856672287,0.11866709589958191,0.4152519702911377,0,0,-6.566386331142263,0.7092649466896424,0,0.049276746809482574,1
-0.5125805139541626,1.0600616931915283,-0.6714765429496765,-0.2011059820652008,0.13746197521686554,0.37589746713638306,0,0,-7.521291900942395,0.7009453367695712,0,0.05167160928249359,3
-0.5191200971603394,1.0563161373138428,-0.673089325428009,-0.16834186017513275,0.15654826164245605,0.3817257285118103,0,0,-8.967412785857487,0.6938214548789229,0,0.0597584992647171,2
-0.5255741477012634,1.0525014400482178,-0.6622732281684875,-0.17140693962574005,0.1734200417995453,0.33743587136268616,0,0,-9.656632807171755,0.6840951443163468,0,0.05851814150810242,3
-0.5319424867630005,1.0486162900924683,-0.6514321565628052,-0.17444781959056854,0.1880692094564438,0.2929835915565491,0,0,-10.119867872149293,0.6743855699872207,0,0.055101193487644196,3
-0.5382312536239624,1.0446593761444092,-0.641379714012146,-0.17750035226345062,0.20065069198608398,0.2516295313835144,0,0,-10.452207024848496,0.6654880257381179,0,0.0504896380007267,3
-0.5444563627243042,1.0406372547149658,-0.633307695388794,-0.1802539974451065,0.21152952313423157,0.2175770252943039,0,0,-10.797222708736602,0.6584604365948412,0,0.04602396488189697,3
-0.5505898594856262,1.0365387201309204,-0.6217869520187378,-0.18339018523693085,0.2200586348772049,0.17058221995830536,0,0,-10.58433187170789,0.6482676547875923,0,0.037538088858127594,3
-0.5566645264625549,1.032357096672058,-0.6144056916236877,-0.1869102567434311,0.22707916796207428,0.14041079580783844,0,0,-10.628267334574986,0.6422069834331549,0,0.031884368509054184,3
-0.5626431703567505,1.028100848197937,-0.6023542881011963,-0.1898621916770935,0.23163193464279175,0.09105534851551056,0,0,-9.961052924156148,0.6315681562212893,0,0.02109132707118988,3
-0.5685337781906128,1.0237900018692017,-0.5912154316902161,-0.19193048775196075,0.23381797969341278,0.04372098296880722,0,0,-9.118620073142377,0.6215890792602923,0,0.010222751647233963,3
-0.5743456482887268,1.0194165706634521,-0.5812732577323914,-0.19438864290714264,0.23390401899814606,0.0017207444179803133,0,0,-8.191904860875917,0.6129156103931128,0,0.0004024890367873013,3
-0.5800668597221375,1.0149786472320557,-0.5698584318161011,-0.19688452780246735,0.23160654306411743,-0.045949287712574005,0,0,-6.888115044477382,0.6029113905156691,0,-0.0106421560049057,3
-0.5857077240943909,1.0104825496673584,-0.5596827864646912,-0.19913743436336517,0.227146178483963,-0.089207224547863,0,0,-5.478085732280128,0.5940543197959597,0,-0.020263079553842545,3
-0.5912920236587524,1.0059211254119873,-0.552514374256134,-0.20183679461479187,0.22114893794059753,-0.11994455009698868,0,0,-4.213130979013264,0.5882263239008289,0,-0.02652560919523239,3
-0.5970516800880432,1.0022151470184326,-0.5698865056037903,-0.1638077348470688,0.2150048315525055,-0.12288212776184082,0,0,-4.346652218021697,0.5929617166416165,0,-0.02642025053501129,2
-0.6027287244796753,0.9984337687492371,-0.5595104694366455,-0.16689427196979523,0.20673125982284546,-0.16547128558158875,0,0,-2.6079286861078765,0.5838712754977062,0,-0.034208089113235474,3
-0.6083462238311768,0.9945783019065857,-0.5519870519638062,-0.17001840472221375,0.1968902349472046,-0.19682052731513977,0,0,-0.9866921327535818,0.5775776669265539,0,-0.03875203803181648,3
-0.613872230052948,0.9906648397445679,-0.5403968095779419,-0.17235565185546875,0.18462619185447693,-0.24528098106384277,0,0,1.2893203666690967,0.567217068912902,0,-0.045285291969776154,3
-0.6193155646324158,0.9866873025894165,-0.5299450159072876,-0.175051748752594,0.17019183933734894,-0.2886873781681061,0,0,3.663076607923837,0.5581082454956078,0,-0.04913223534822464,3
-0.6246793270111084,0.9826429486274719,-0.5198675394058228,-0.17795106768608093,0.15367749333381653,-0.3302871286869049,0,0,6.202763910869546,0.5494805256132222,0,-0.050757698714733124,3
-0.6299792528152466,0.9785126447677612,-0.5118115544319153,-0.18178728222846985,0.13554106652736664,-0.36272865533828735,0,0,8.68307575155279,0.5431368725338318,0,-0.049164630472660065,3
-0.6351891756057739,0.9743084907531738,-0.5004518032073975,-0.1851128786802292,0.11510001868009567,-0.4088212847709656,0,0,11.72137800861239,0.5335904625362704,0,-0.04705533757805824,3
-0.64033043384552,0.9700285792350769,-0.49175015091896057,-0.18864229321479797,0.09289392083883286,-0.44412198662757874,0,0,14.677721259188134,0.5266916835352135,0,-0.04125623404979706,3
-0.6455442309379578,0.9656510353088379,-0.5008004903793335,-0.1934075653553009,0.07250865548849106,-0.40770524740219116,0,0,15.746575249817372,0.5368496908632682,0,-0.02956215851008892,1
-0.6508179306983948,0.9611634016036987,-0.5083028674125671,-0.19863902032375336,0.05364745110273361,-0.3772241473197937,0,0,16.791877936658413,0.5457373639058022,0,-0.020237114280462265,1
-0.6561676859855652,0.9565746188163757,-0.5178239345550537,-0.2034139484167099,0.03669988736510277,-0.3389512896537781,0,0,17.47385971063486,0.5563442043299802,0,-0.01243947446346283,1
-0.661474347114563,0.9534127116203308,-0.5138795971870422,-0.14019550383090973,0.02012333646416664,-0.33153098821640015,0,0,21.158824770996247,0.5326603233067517,0,-0.006671509705483913,2
-0.6668543815612793,0.950161874294281,-0.5230726599693298,-0.14433883130550385,0.005386445205658674,-0.2947378158569336,0,0,21.565056827787046,0.5426220781994138,0,-0.0015875890385359526,1
-0.672307014465332,0.9468143582344055,-0.5321825742721558,-0.14879511296749115,-0.007525544613599777,-0.25823983550071716,0,0,20.283130796693726,0.5525923367839101,0,0.0019433953566476703,1
-0.6778415441513062,0.9433629512786865,-0.5424584150314331,-0.15348953008651733,-0.018380576744675636,-0.21710066497325897,0,0,18.010476040573266,0.5637554093585616,0,0.003990435507148504,1
-0.6834633350372314,0.9398271441459656,-0.5534078478813171,-0.15728090703487396,-0.027039403095841408,-0.173176571726799,0,0,15.914958973726884,0.5753238450174479,0,0.004682591184973717,1
-0.6891641020774841,0.9362009763717651,-0.5633178949356079,-0.16129980981349945,-0.033711180090904236,-0.1334354728460312,0,0,14.1105720698305,0.585956217148967,0,0.004498267080634832,1
-0.6949325799942017,0.9324889183044434,-0.5718264579772949,-0.16510038077831268,-0.03867330402135849,-0.0992424264550209,0,0,12.616568165103237,0.595183699483854,0,0.0038380324840545654,1
-0.7007722854614258,0.9286869168281555,-0.5807603597640991,-0.16906827688217163,-0.041842442005872726,-0.06338278204202652,0,0,11.25493063390038,0.6048691518618715,0,0.002652090275660157,1
-0.7066812515258789,0.9248009324073792,-0.5894654393196106,-0.1727459728717804,-0.043259602040052414,-0.028343254700303078,0,0,10.096644379161285,0.614256211416708,0,0.0012261179508641362,1
-0.7126890420913696,0.9208216667175293,-0.601859450340271,-0.1768258512020111,-0.042193107306957245,0.02132992073893547,0,0,8.818344935591394,0.6272975177760174,0,-0.0008999756537377834,1
-0.7187949419021606,0.916752278804779,-0.6141623258590698,-0.18076594173908234,-0.038658931851387024,0.07068361341953278,0,0,7.796090962627827,0.6402122284257324,0,-0.0027325530536472797,1
-0.7249950766563416,0.9125921130180359,-0.6259974837303162,-0.18475867807865143,-0.03275157883763313,0.11814709007740021,0,0,7.051156687379942,0.6526933521321446,0,-0.0038695037364959717,1
-0.7312639951705933,0.9083465933799744,-0.634633481502533,-0.1885358989238739,-0.025108925998210907,0.15285304188728333,0,0,6.79013923319934,0.662046401368401,0,-0.003837975673377514,1
-0.7375962138175964,0.9040191769599915,-0.6425759792327881,-0.1922031044960022,-0.0158699881285429,0.18477866053581238,0,0,6.755614153315577,0.6707055315653261,0,-0.0029324351344257593,1
-0.7440224289894104,0.8996003270149231,-0.6543768644332886,-0.196319118142128,-0.004266879986971617,0.23206207156181335,0,0,6.570891108455272,0.6831912354295726,0,-0.0009901809971779585,1
-0.7505229711532593,0.8950898051261902,-0.6636984944343567,-0.20048052072525024,0.009203108958899975,0.26939988136291504,0,0,4.965343201637298,0.6933167780296523,0,0.002479316433891654,1
-0.7570173740386963,0.8910709023475647,-0.6631320714950562,-0.17875570058822632,0.02271750196814537,0.2702878415584564,0,0,3.8535595248201693,0.6868025536552459,0,0.006140264682471752,2
-0.7635721564292908,0.8869466185569763,-0.6706970930099487,-0.18359200656414032,0.0377507284283638,0.30066442489624023,0,0,1.3508277337914625,0.6953708324180626,0,0.011350301094353199,1
-0.7702171802520752,0.8827148675918579,-0.6820159554481506,-0.18861056864261627,0.055058758705854416,0.34616050124168396,0,0,-1.7498772507472165,0.7076155213713609,0,0.01905916817486286,1
-0.7769345045089722,0.8783847093582153,-0.691078782081604,-0.19327372312545776,0.07418560236692429,0.3825368881225586,0,0,-4.8086855303881,0.7175964137172711,0,0.02837872877717018,1
-0.7837444543838501,0.8739404082298279,-0.7026651501655579,-0.1987350434064865,0.09565770626068115,0.4294421076774597,0,0,-8.370159533199123,0.7302286906177741,0,0.04107944667339325,1
-0.790627121925354,0.8694040775299072,-0.7117260694503784,-0.20328103005886078,0.11894309520721436,0.46570760011672974,0,0,-11.849185752438139,0.7401872685322637,0,0.05539270490407944,1
-0.7976356148719788,0.865874171257019,-0.7240621447563171,-0.15889854729175568,0.14205323159694672,0.46220287680625916,0,0,-14.78353543391989,0.7412926348668335,0,0.06565741449594498,2
-0.8045660257339478,0.8622735738754272,-0.7141608595848083,-0.16216996312141418,0.1631428748369217,0.42179274559020996,0,0,-16.234582620480406,0.7323420366641985,0,0.06881248205900192,3
-0.8114029765129089,0.858612596988678,-0.702311635017395,-0.16485825181007385,0.1817895621061325,0.37293416261672974,0,0,-17.236317083568817,0.7214013415907655,0,0.0677955374121666,3
-0.8181827068328857,0.8548848032951355,-0.6949993968009949,-0.16785798966884613,0.19890476763248444,0.342303991317749,0,0,-18.53308525930515,0.7149828165830513,0,0.06808589398860931,3
-0.8248880505561829,0.8510773777961731,-0.6856198906898499,-0.1713157445192337,0.21411362290382385,0.30417731404304504,0,0,-19.4465215104598,0.7066991668963457,0,0.06512850522994995,3
-0.8315235376358032,0.8471905589103699,-0.6768049001693726,-0.17472299933433533,0.22752375900745392,0.26820263266563416,0,0,-20.232108149016366,0.6989942861672745,0,0.06102247163653374,3
-0.8380669355392456,0.8432304263114929,-0.6652212738990784,-0.17771878838539124,0.2385607808828354,0.22074046730995178,0,0,-20.499599156261578,0.6885515970234435,0,0.0526600182056427,3
-0.8445267677307129,0.8392027020454407,-0.6546779870986938,-0.18044917285442352,0.24740400910377502,0.17686469852924347,0,0,-20.639916985860136,0.6790914223730996,0,0.043757036328315735,3
-0.8509277105331421,0.8351118564605713,-0.647182822227478,-0.18302778899669647,0.2546303868293762,0.14452777802944183,0,0,-20.907989525905403,0.6725658147719746,0,0.036801163107156754,3
