x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,reward,magnitude_velocity,both_legs_contact,angle_velocity,action
-0.010872269049286842,1.3107008934020996,-0.12640133500099182,-0.17735567688941956,0.05369222164154053,0.2769436836242676,0,0,-2.0696858516760117,0.21778965363619157,0,0.014869721606373787,1
-0.012080574408173561,1.3066160678863525,-0.13694259524345398,-0.1821998655796051,0.0696469247341156,0.31912288069725037,0,0,-2.2316546397221075,0.2279255739966953,0,0.02222592756152153,1
-0.013378238305449486,1.3024234771728516,-0.14811231195926666,-0.187287837266922,0.08784206211566925,0.3639356195926666,0,0,-2.516592129911628,0.23877602160785125,0,0.031968854367733,1
-0.014772224240005016,1.2981324195861816,-0.16015037894248962,-0.19207248091697693,0.10844079405069351,0.4120117127895355,0,0,-2.7926892556888263,0.2500799468479692,0,0.04467887803912163,1
-0.016103362664580345,1.2937501668930054,-0.15219062566757202,-0.19626252353191376,0.12743239104747772,0.37986651062965393,0,0,-1.3202107479862366,0.24835652825235088,0,0.04840729758143425,3
-0.017350483685731888,1.2892892360687256,-0.14159224927425385,-0.19979079067707062,0.14426659047603607,0.3367140293121338,0,0,-0.9210259056518442,0.24487695662323836,0,0.048576585948467255,3
-0.018540000542998314,1.284751057624817,-0.13427339494228363,-0.20325319468975067,0.15959101915359497,0.3065158724784851,0,0,-0.9826836844748346,0.24360050727912,0,0.04891718178987503,3
-0.019979381933808327,1.2813122272491455,-0.1586676388978958,-0.15447811782360077,0.1743585765361786,0.2953777313232422,0,0,0.780245476716243,0.22144730609259525,0,0.05150163918733597,2
-0.021335506811738014,1.2778031826019287,-0.14814627170562744,-0.15748330950737,0.18695326149463654,0.2519163489341736,0,0,-0.4174259539280729,0.2162135757243978,0,0.04709658399224281,3
-0.022609233856201172,1.2742021083831787,-0.13783201575279236,-0.16140609979629517,0.19746893644332886,0.2103133499622345,0,0,-0.3272289283339933,0.21224889364279964,0,0.04153035208582878,3
-0.023801803588867188,1.2705349922180176,-0.12756849825382233,-0.1641155183315277,0.20584940910339355,0.16760936379432678,0,0,-0.06512607353263775,0.20786443434247712,0,0.034502290189266205,3
-0.024918269366025925,1.2667850255966187,-0.1180356964468956,-0.16757364571094513,0.2122945934534073,0.12890329957008362,0,0,-0.012451231775200994,0.20497159461612202,0,0.02736547403037548,3
-0.025954818353056908,1.2629691362380981,-0.10794371366500854,-0.17022068798542023,0.2166307121515274,0.08672209829092026,0,0,0.2568515404145171,0.20156122695165973,0,0.01878667064011097,3
-0.026909733191132545,1.2590935230255127,-0.09761762619018555,-0.17255988717079163,0.2187861055135727,0.04310770332813263,0,0,0.47028211759411076,0.19825769936894738,0,0.009431366808712482,3
-0.027770614251494408,1.2551496028900146,-0.08580099791288376,-0.17524076998233795,0.21849706768989563,-0.005780869163572788,0,0,0.705273180997467,0.19511827348286606,0,-0.0012631029821932316,3
-0.02854595147073269,1.2511295080184937,-0.07507172226905823,-0.17830851674079895,0.21600797772407532,-0.04978180304169655,0,0,0.7841548131811191,0.19346754343047556,0,-0.010753266513347626,3
-0.029248332604765892,1.2470461130142212,-0.06585561484098434,-0.1808498650789261,0.21157188713550568,-0.08872182667255402,0,0,0.9202456093264584,0.19246723046301425,0,-0.01877104490995407,3
-0.029863834381103516,1.242889165878296,-0.05492287129163742,-0.18382471799850464,0.2048885077238083,-0.13366763293743134,0,0,1.1137526538743157,0.1918542348858328,0,-0.02738696150481701,3
-0.030390549451112747,1.2386561632156372,-0.04378443583846092,-0.18692925572395325,0.19592779874801636,-0.1792142689228058,0,0,1.2745333026082346,0.19198859435529034,0,-0.03511305898427963,3
-0.030821513384580612,1.2343480587005615,-0.03174186870455742,-0.19001127779483795,0.18451052904129028,-0.22834499180316925,0,0,1.475770372849355,0.19264430945736935,0,-0.04213205352425575,3
-0.03115539625287056,1.2299679517745972,-0.019511152058839798,-0.1930030882358551,0.17059342563152313,-0.27834194898605347,0,0,1.6644932852491945,0.19398678992032262,0,-0.047483306378126144,3
-0.03142976760864258,1.2255021333694458,-0.012029038742184639,-0.19678173959255219,0.15516506135463715,-0.30856743454933167,0,0,1.6423420130074373,0.19714905344377642,0,-0.04787888377904892,3
-0.03164329379796982,1.2209525108337402,-0.004329178016632795,-0.20051129162311554,0.13817885518074036,-0.33972427248954773,0,0,1.7819828478907607,0.20055802215101828,0,-0.046942710876464844,3
-0.03201770782470703,1.2168952226638794,-0.019885145127773285,-0.1787925362586975,0.12070631235837936,-0.34945088624954224,0,0,3.918182637893847,0.17989493918366936,0,-0.04218092933297157,2
-0.03229885175824165,1.2127598524093628,-0.008140421472489834,-0.1822996288537979,0.10086208581924438,-0.3968850076198578,0,0,2.1084315979804003,0.18248128679107056,0,-0.04003065079450607,3
-0.03249473497271538,1.208552598953247,0.002629829104989767,-0.1856379210948944,0.07883486151695251,-0.4405443072319031,0,0,2.2752501065492097,0.18565654525129788,0,-0.034730248153209686,3
-0.03275499492883682,1.20424222946167,-0.005394614767283201,-0.19061610102653503,0.05842992290854454,-0.4080989956855774,0,0,1.9370870519100276,0.19069242691981847,0,-0.023845192044973373,1
-0.03308992460370064,1.199843168258667,-0.0147413220256567,-0.1948828548192978,0.03989291191101074,-0.3707404136657715,0,0,1.787798805757178,0.19543959297240363,0,-0.014789914712309837,1
-0.0334935188293457,1.1953469514846802,-0.02333480305969715,-0.19946636259555817,0.023079903796315193,-0.3362603485584259,0,0,1.5609245331551176,0.20082665423575383,0,-0.0077608563005924225,1
-0.033968545496463776,1.190750002861023,-0.03229284659028053,-0.20413976907730103,0.00806382019072771,-0.3003215491771698,0,0,1.3446221161766811,0.20667818842163801,0,-0.0024217390455305576,1
-0.034421730786561966,1.1876119375228882,-0.030243247747421265,-0.1394520103931427,-0.006812047678977251,-0.29751724004745483,0,0,6.535996397107209,0.1426937862161107,0,0.0020267015788704157,2
-0.03496408462524414,1.1843775510787964,-0.04144807532429695,-0.14386777579784393,-0.01944400556385517,-0.25263911485671997,0,0,-1.6740362061577503,0.14971933780858138,0,0.004912316333502531,1
-0.03559083864092827,1.1810590028762817,-0.0520300567150116,-0.14765802025794983,-0.029953056946396828,-0.210181325674057,0,0,-1.4348122845191813,0.15655675816619283,0,0.006295573431998491,1
-0.036280252039432526,1.1776520013809204,-0.059887100011110306,-0.15163221955299377,-0.038885295391082764,-0.17864486575126648,0,0,-1.2321053565635498,0.16303004374906954,0,0.0069466582499444485,1
-0.03703003004193306,1.1741594076156616,-0.06748460233211517,-0.1554449200630188,-0.04628962650895119,-0.1480865478515625,0,0,-1.0668539155966232,0.16946177839077842,0,0.006854870822280645,1
-0.03784523159265518,1.1705760955810547,-0.07570191472768784,-0.15944534540176392,-0.05204444378614426,-0.11509611457586288,0,0,-0.9541414871430891,0.17650382092266884,0,0.005990113131701946,1
-0.03872327879071236,1.166894555091858,-0.08357775211334229,-0.16378071904182434,-0.056224435567855835,-0.08359988033771515,0,0,-0.819855652777078,0.18387322763798566,0,0.004700356163084507,1
-0.039698220789432526,1.1631258726119995,-0.09573085606098175,-0.16755881905555725,-0.05796290561556816,-0.03476947918534279,0,0,-0.740907911613873,0.19297760545434778,0,0.002015340141952038,1
-0.04074573516845703,1.159263014793396,-0.10485006868839264,-0.17167732119560242,-0.05787381902337074,0.0017819656059145927,0,0,-0.4572299714402266,0.20116320841370636,0,-0.00010312915401300415,1
-0.04186525195837021,1.1553047895431519,-0.11386086791753769,-0.17584244906902313,-0.05597982928156853,0.03787980228662491,0,0,-0.2814165815797185,0.20948714981978525,0,-0.002120504854246974,1
-0.043057631701231,1.1512551307678223,-0.12301715463399887,-0.17984764277935028,-0.052248384803533554,0.07462892681360245,0,0,-0.09737652418109974,0.2178953795873441,0,-0.003899240866303444,1
-0.04433174058794975,1.1471093893051147,-0.13327088952064514,-0.18405719101428986,-0.046464141458272934,0.11568506807088852,0,0,0.023362705451661442,0.2272403540908947,0,-0.005375207401812077,1
-0.045700836926698685,1.1428701877593994,-0.1451820284128189,-0.18817967176437378,-0.03829364478588104,0.16341009736061096,0,0,0.16179609863186897,0.23767500503040878,0,-0.006257568020373583,1
-0.047148704528808594,1.138540267944336,-0.1550661325454712,-0.1922142654657364,-0.028141051530838013,0.20305177569389343,0,0,0.4829913638580774,0.24696523520232275,0,-0.005714090541005135,1
-0.04868478700518608,1.1341264247894287,-0.16613876819610596,-0.1959875226020813,-0.015766121447086334,0.24749858677387238,0,0,0.6455034594986568,0.25693034478470983,0,-0.00390209280885756,1
-0.05031471326947212,1.1296168565750122,-0.17792858183383942,-0.200330913066864,-0.0010306899202987552,0.2947085499763489,0,0,0.786127448171386,0.267938524326567,0,-0.00030375312780961394,1
-0.052017878741025925,1.1263145208358765,-0.18488430976867676,-0.14681240916252136,0.013362650759518147,0.2878666818141937,0,0,1.9743402836105417,0.23608493114388104,0,0.003846661886200309,2
-0.053784750401973724,1.1229281425476074,-0.1928945928812027,-0.1507187783718109,0.029357653111219406,0.3198999762535095,0,0,-2.1705294941204145,0.24479475509778487,0,0.009391512721776962,1
-0.05564556270837784,1.119455099105835,-0.2046537846326828,-0.15483124554157257,0.047703877091407776,0.3669244050979614,0,0,-2.7097178086456766,0.2566240110782423,0,0.01750371605157852,1
-0.057602882385253906,1.115889072418213,-0.21672323346138,-0.15928807854652405,0.06846627593040466,0.4152478277683258,0,0,-2.994002881559935,0.26896403239915,0,0.028430473059415817,1
-0.0596371665596962,1.112228274345398,-0.22636394202709198,-0.16390517354011536,0.0911615639925003,0.4539058804512024,0,0,-2.9956079718350552,0.2794736822734492,0,0.041378770023584366,1
-0.06176958233118057,1.108473300933838,-0.23857347667217255,-0.16861960291862488,0.11630408465862274,0.5028502941131592,0,0,-3.448289980777473,0.2921470053043854,0,0.0584835447371006,1
-0.06381692737340927,1.1046533584594727,-0.22779004275798798,-0.17173264920711517,0.139246866106987,0.458855539560318,0,0,-1.267052166668633,0.2852725092467827,0,0.06389419734477997,3
-0.0657954216003418,1.1007518768310547,-0.21907272934913635,-0.1755232959985733,0.16043159365653992,0.42369499802589417,0,0,-1.314910241738345,0.28071567323678737,0,0.06797406077384949,3
-0.06770391762256622,1.0967726707458496,-0.21021433174610138,-0.17905081808567047,0.1798160821199417,0.38768941164016724,0,0,-1.1245441866319925,0.27613267957646676,0,0.06971278786659241,3
-0.06952152401208878,1.0927228927612305,-0.19871214032173157,-0.18213734030723572,0.19684986770153046,0.340675950050354,0,0,-0.6829126604072815,0.26955616877263033,0,0.06706201285123825,3
-0.07124976813793182,1.088608741760254,-0.18741995096206665,-0.1848585605621338,0.21154694259166718,0.2939417064189911,0,0,-0.46934846570147104,0.2632468860510879,0,0.06218246743083,3
-0.07288360595703125,1.084438443183899,-0.17543688416481018,-0.1871192902326584,0.22373366355895996,0.24373462796211243,0,0,-0.16857270098475283,0.25649897877450845,0,0.05453164130449295,3
-0.07445802539587021,1.0801849365234375,-0.16795752942562103,-0.19068469107151031,0.23439642786979675,0.21325509250164032,0,0,-0.44340596430171675,0.2541070290988315,0,0.049986232072114944,3
-0.07594327628612518,1.0758683681488037,-0.15670379996299744,-0.19316820800304413,0.24270562827587128,0.16618414223194122,0,0,0.09636904995963505,0.2487368861053159,0,0.0403338260948658,3
-0.07734403759241104,1.0714961290359497,-0.14599882066249847,-0.19531039893627167,0.24873574078083038,0.1206023097038269,0,0,0.2820225956110687,0.2438479232939395,0,0.02999810501933098,3
-0.07866115868091583,1.067069172859192,-0.13540992140769958,-0.1973877251148224,0.2525016665458679,0.07531823217868805,0,0,0.4731928393929945,0.239369502564692,0,0.019017979502677917,3
-0.07990150153636932,1.0625826120376587,-0.1256866604089737,-0.19968774914741516,0.25419121980667114,0.03379136323928833,0,0,0.5812137207651074,0.23594985196957124,0,0.008589467965066433,3
-0.0810556411743164,1.0580382347106934,-0.11481752246618271,-0.20187169313430786,0.2535709738731384,-0.012405211105942726,0,0,0.8474535062150335,0.2322396277112306,0,-0.0031456013675779104,3
-0.08253689110279083,1.0546530485153198,-0.14702829718589783,-0.15026184916496277,0.25245898962020874,-0.02223973162472248,0,0,2.338401009348172,0.2102283106070634,0,-0.005614620167762041,2
-0.08393402397632599,1.0512133836746216,-0.1363818198442459,-0.15231095254421234,0.24906794726848602,-0.06782081723213196,0,0,1.219108628342526,0.20444712975894896,0,-0.01689199171960354,3
-0.08524084091186523,1.0477007627487183,-0.12506245076656342,-0.1551702916622162,0.24334414303302765,-0.11447592824697495,0,0,1.3972353945661962,0.1992948424184429,0,-0.027857046574354172,3
-0.08645953983068466,1.0441327095031738,-0.11390963941812515,-0.15728506445884705,0.23525168001651764,-0.16184929013252258,0,0,1.634271682906616,0.19420091932331568,0,-0.038075316697359085,3
-0.08760242164134979,1.040503740310669,-0.10429839044809341,-0.15973076224327087,0.22512215375900269,-0.20259025692939758,0,0,1.678476961103429,0.1907670578297814,0,-0.0456075556576252,3
-0.08867883682250977,1.0368047952651978,-0.09588271379470825,-0.1626448631286621,0.2132311314344406,-0.2378208339214325,0,0,1.7148969082783776,0.1888037297845719,0,-0.050710804760456085,3
-0.08966855704784393,1.0330408811569214,-0.0849280059337616,-0.16531328856945038,0.19906379282474518,-0.28334683179855347,0,0,2.0483398762441722,0.18585276235560105,0,-0.05640409514307976,3
-0.09057445824146271,1.029200553894043,-0.07434629648923874,-0.16858713328838348,0.18274113535881042,-0.32645362615585327,0,0,2.1369791032767593,0.18425253098119831,0,-0.05965650454163551,3
-0.09140710532665253,1.0252968072891235,-0.065047487616539,-0.1713540256023407,0.164480522274971,-0.36521270871162415,0,0,2.2743205911611155,0.18328496654413934,0,-0.060070376843214035,3
-0.09215345233678818,1.021310806274414,-0.0541546531021595,-0.17501963675022125,0.1440277397632599,-0.4090560972690582,0,0,2.413467777238226,0.18320644391923188,0,-0.05891542509198189,3
-0.09283628314733505,1.0172464847564697,-0.04611436650156975,-0.1786443442106247,0.12194406241178513,-0.44167375564575195,0,0,2.4475907394986804,0.18450023188550588,0,-0.053859490901231766,3
-0.09345140308141708,1.0131062269210815,-0.03751986473798752,-0.18222184479236603,0.0981183648109436,-0.4765144884586334,0,0,2.604813734538824,0.1860444574709206,0,-0.04675482213497162,3
-0.09416322410106659,1.008849859237671,-0.049628470093011856,-0.18789394199848175,0.0767567977309227,-0.42723146080970764,0,0,1.694074963022673,0.19433764356314767,0,-0.032792918384075165,1
-0.09496831893920898,1.0044902563095093,-0.06128193065524101,-0.1928889900445938,0.05774226412177086,-0.38029080629348755,0,0,1.492758005481009,0.20238981716725446,0,-0.02195885218679905,1
-0.09583969414234161,1.0000249147415161,-0.06960339844226837,-0.19786596298217773,0.04040621221065521,-0.346720814704895,0,0,1.403732743549399,0.2097512107031007,0,-0.01400967501103878,1
-0.0967721939086914,0.9954668879508972,-0.07724308967590332,-0.2022261917591095,0.024599820375442505,-0.31612783670425415,0,0,1.3228806845979488,0.21647616024944338,0,-0.007776687853038311,1
-0.0975947380065918,0.9918847680091858,-0.06684021651744843,-0.15901559591293335,0.009383409284055233,-0.3043285310268402,0,0,5.968540157969469,0.17249224109753356,0,-0.0028556392062455416,2
-0.09850797802209854,0.9882057905197144,-0.07822030037641525,-0.16348759829998016,-0.0035532915499061346,-0.25873392820358276,0,0,0.03570965216363334,0.18123634015601534,0,0.0009193570585921407,1
-0.09949703514575958,0.9844439625740051,-0.08772392570972443,-0.1672622710466385,-0.014585847035050392,-0.220651313662529,0,0,-1.5322728448163605,0.1888707343067292,0,0.003218386322259903,1
-0.10054969787597656,0.9805830121040344,-0.09571273624897003,-0.17171742022037506,-0.024019349366426468,-0.1886698454618454,0,0,-1.3718726829116707,0.19659043894344205,0,0.004531726706773043,1
-0.10169591754674911,0.9766313433647156,-0.10744579136371613,-0.17576327919960022,-0.031101228669285774,-0.14163795113563538,0,0,-1.2981758478078393,0.20600322785904063,0,0.004405114334076643,1
-0.10292501747608185,0.9725751280784607,-0.1178366094827652,-0.18038947880268097,-0.03610682860016823,-0.10011181980371475,0,0,-1.0863200569824147,0.215466533010473,0,0.0036147204227745533,1
-0.1042291671037674,0.968429684638977,-0.12726333737373352,-0.18432225286960602,-0.03922049701213837,-0.062273673713207245,0,0,-0.7951503998883414,0.2239880551347549,0,0.002442404394969344,1
-0.10561647266149521,0.9641933441162109,-0.137695774435997,-0.18831342458724976,-0.04024167358875275,-0.020423419773578644,0,0,-0.6556708508292661,0.2332853897401948,0,0.0008218726143240929,1
-0.10707397758960724,0.9598577618598938,-0.1465073525905609,-0.19267281889915466,-0.03950026258826256,0.014828336425125599,0,0,-0.41719789583308287,0.24204796955584404,0,-0.000585723202675581,1
-0.10859832912683487,0.9554402232170105,-0.15489254891872406,-0.19627420604228973,-0.037070132791996,0.04860244318842888,0,0,-0.16331751259384816,0.25003053061504926,0,-0.0018016990507021546,1
-0.11019305884838104,0.950934648513794,-0.16372999548912048,-0.20014382898807526,-0.032865092158317566,0.08410093188285828,0,0,-0.03529054257621908,0.25858279951253366,0,-0.0027639849577099085,1
-0.1116449385881424,0.9472507834434509,-0.15002186596393585,-0.16362936794757843,-0.02809295430779457,0.0954427495598793,0,0,4.185181267220341,0.221993539266718,0,-0.002681268844753504,2
-0.11316337436437607,0.9434770941734314,-0.15837596356868744,-0.16760921478271484,-0.021644843742251396,0.12896238267421722,0,0,0.11108842174209713,0.230598768639482,0,-0.0027913707308471203,1
-0.1147797554731369,0.9396066069602966,-0.17066147923469543,-0.1719157099723816,-0.012736856006085873,0.17815953493118286,0,0,0.06147279526025898,0.24224027704650675,0,-0.0022691923659294844,1
-0.11647176742553711,0.9356359243392944,-0.18014807999134064,-0.17642277479171753,-0.0019301694119349122,0.216133713722229,0,0,0.43332702028217907,0.25214743698949904,0,-0.00041717468411661685,1
-0.11824379116296768,0.9315792918205261,-0.19017870724201202,-0.18033260107040405,0.010885480791330338,0.2563129663467407,0,0,-1.5387476792181605,0.2620835537421832,0,0.0027900899294763803,1
-0.12009000778198242,0.9274346232414246,-0.19948914647102356,-0.18437153100967407,0.025564201176166534,0.29357460141181946,0,0,-2.0659886898962285,0.27164089713029504,0,0.007505000103265047,1
-0.12201013416051865,0.9231847524642944,-0.20876100659370422,-0.18925170600414276,0.04210425913333893,0.33080118894577026,0,0,-2.300960081982892,0.2817753812008052,0,0.01392813865095377,1
-0.12400541454553604,0.9188371300697327,-0.21817485988140106,-0.19385285675525665,0.06053192913532257,0.36855337023735046,0,0,-2.476184410515954,0.2918547495039378,0,0.02230924740433693,1
-0.12609262764453888,0.9143836498260498,-0.22969195246696472,-0.198909193277359,0.08127804845571518,0.41492223739624023,0,0,-2.8908336685259415,0.30384742638234186,0,0.033724069595336914,1
-0.128241628408432,0.9098330736160278,-0.2373766452074051,-0.2036222517490387,0.10356912761926651,0.445821613073349,0,0,-2.727880084307826,0.31274541516606386,0,0.04617335647344589,1
-0.13043174147605896,0.9057721495628357,-0.2414393424987793,-0.18218879401683807,0.1258571892976761,0.445761114358902,0,0,-1.1297286507739728,0.30246604594888016,0,0.056102242320775986,2
-0.13253621757030487,0.9016452431678772,-0.2305983603000641,-0.18523910641670227,0.145929753780365,0.4014509320259094,0,0,-0.9911239894024948,0.2957856117406541,0,0.058583635836839676,3
-0.1345641165971756,0.8974338173866272,-0.22094014286994934,-0.18904878199100494,0.16405968368053436,0.3625989854335785,0,0,-0.9558045211129229,0.29078168234570073,0,0.059487875550985336,3
-0.13650016486644745,0.8931512832641602,-0.20932762324810028,-0.19215209782123566,0.17981940507888794,0.31519418954849243,0,0,-0.5482252371176901,0.28414869631069317,0,0.056678030639886856,3
-0.13835906982421875,0.8887882232666016,-0.1996202915906906,-0.19563132524490356,0.19360913336277008,0.27579423785209656,0,0,-0.5411679347734253,0.27949932737047745,0,0.05339628458023071,3
-0.14015865325927734,0.8843440413475037,-0.1921239197254181,-0.1991613805294037,0.20586784183979034,0.24517402052879333,0,0,-0.5673522030100162,0.2767252405526579,0,0.050473447889089584,3
-0.14189520478248596,0.8798190951347351,-0.18417850136756897,-0.20261819660663605,0.21650205552577972,0.21268388628959656,0,0,-0.38320821137224814,0.27381718024612156,0,0.04604649916291237,3
-0.1437731683254242,0.876201331615448,-0.1983315646648407,-0.16236993670463562,0.22716224193572998,0.21320410072803497,0,0,0.7107322179257494,0.2563189535874966,0,0.04843192175030708,2
-0.14557962119579315,0.8725058436393738,-0.18934932351112366,-0.16560932993888855,0.23597773909568787,0.176310196518898,0,0,-0.09999689570062628,0.2515543954147908,0,0.041605282574892044,3
-0.14731168746948242,0.8687335848808289,-0.1799917072057724,-0.16875585913658142,0.24286748468875885,0.13779538869857788,0,0,0.1067607429243094,0.24672971778394065,0,0.03346601873636246,3
-0.14895287156105042,0.8649019598960876,-0.16850408911705017,-0.1710321456193924,0.24733836948871613,0.08941729366779327,0,0,0.5364231116914209,0.24009502835512475,0,0.02211632765829563,3
-0.15050677955150604,0.8610069751739502,-0.15752139687538147,-0.17346419394016266,0.249502032995224,0.043273333460092545,0,0,0.688986553094993,0.23431350378064172,0,0.010796784423291683,3
-0.15198221802711487,0.8570463061332703,-0.14761915802955627,-0.17604227364063263,0.2495814859867096,0.0015891159418970346,0,0,0.7834891545743983,0.2297439817152985,0,0.0003966139047406614,3
-0.15337896347045898,0.853029191493988,-0.13766217231750488,-0.1781989187002182,0.24752658605575562,-0.04109785333275795,0,0,1.0028624988161152,0.22517933056803766,0,-0.010172811336815357,3
-0.15471401810646057,0.8489384651184082,-0.12986788153648376,-0.18120750784873962,0.24383695423603058,-0.07379263639450073,0,0,0.9417346992183024,0.22293906905154415,0,-0.017993371933698654,3
-0.15598955750465393,0.8447662591934204,-0.12242712080478668,-0.18459393084049225,0.2386162430047989,-0.10441424697637558,0,0,1.0230969320535064,0.22150241805224924,0,-0.0249149352312088,3
-0.15720300376415253,0.8405134677886963,-0.11462360620498657,-0.18793639540672302,0.23178984224796295,-0.1365279108285904,0,0,1.1854994540858297,0.22013327362936105,0,-0.03164578229188919,3
-0.15835638344287872,0.8361851572990417,-0.10704724490642548,-0.19108253717422485,0.22338484227657318,-0.16810019314289093,0,0,1.3254263044471213,0.21902430740164644,0,-0.03755103424191475,3
-0.15944156050682068,0.8317803740501404,-0.09846022725105286,-0.1942831128835678,0.21320922672748566,-0.20351243019104004,0,0,1.521576292804782,0.2178080407264938,0,-0.043390728533267975,3
-0.16044092178344727,0.8273197412490845,-0.08755375444889069,-0.1965140998363495,0.20073160529136658,-0.24955236911773682,0,0,1.9040540523066352,0.21513588723789515,0,-0.05009304732084274,3
-0.1613445281982422,0.8227984309196472,-0.07547226548194885,-0.19899097084999084,0.18574412167072296,-0.29974988102912903,0,0,2.126548182167754,0.21282262328516974,0,-0.05567677691578865,3
-0.16217002272605896,0.8182153701782227,-0.06554672867059708,-0.20165684819221497,0.16868752241134644,-0.34113186597824097,0,0,2.1873957665441153,0.21204211501674236,0,-0.05754468962550163,3
-0.16320638358592987,0.8141208291053772,-0.08591920137405396,-0.18006139993667603,0.15097351372241974,-0.35428017377853394,0,0,3.105913763126975,0.19950994079066503,0,-0.05348692089319229,2
-0.16417627036571503,0.8099393248558044,-0.07754763960838318,-0.1839914172887802,0.1315801590681076,-0.387866735458374,0,0,2.2844798625474296,0.19966591409415094,0,-0.0510355681180954,3
-0.16507092118263245,0.8056923747062683,-0.06798987090587616,-0.18698816001415253,0.11022383719682693,-0.42712631821632385,0,0,2.5739648377391844,0.19896531346611013,0,-0.047079503536224365,3
-0.16589060425758362,0.8013755679130554,-0.05851001664996147,-0.19029797613620758,0.0869389995932579,-0.46569696068763733,0,0,2.6923157930532127,0.1990897845788101,0,-0.040487226098775864,3
-0.16678562760353088,0.7969542741775513,-0.06790297478437424,-0.19539125263690948,0.06555423140525818,-0.42769521474838257,0,0,1.746672386436715,0.20685394360024442,0,-0.028037231415510178,1
-0.16775675117969513,0.7924328446388245,-0.07742754369974136,-0.20021075010299683,0.046085771173238754,-0.38936927914619446,0,0,1.5585802447342314,0.21466105235746819,0,-0.01794438436627388,1
-0.16879233717918396,0.7885700464248657,-0.08365928381681442,-0.171187162399292,0.026427552103996277,-0.3931642174720764,0,0,4.434593149323217,0.1905358727607446,0,-0.010390368290245533,2
-0.1699114739894867,0.784616231918335,-0.09412606060504913,-0.1754998415708542,0.008865186013281345,-0.35124725103378296,0,0,1.2279956799627894,0.19914795982887484,0,-0.0031138721387833357,1
-0.17109794914722443,0.7805777788162231,-0.10256187617778778,-0.17946328222751617,-0.007008633576333523,-0.31747645139694214,0,0,-0.23048538163410967,0.206702700415021,0,0.0022250760812312365,1
-0.17235831916332245,0.7764562964439392,-0.11184553056955338,-0.18329717218875885,-0.021021708846092224,-0.28026142716407776,0,0,-1.8583224678842345,0.21472605168943001,0,0.005891574081033468,1
